SCENARIO 0,,,PRODUCTION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,IMPORTS,MARGINS PAID,,,,,TAXES LESS SUBSIDIES,MARGINS SUPPLIED,INTERMEDIARY CONSUMPTION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FINAL CONSUMPTION,,INVESTMENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EXPORTS,STOCKS,,SCENARIO 2,,,PRODUCTION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,IMPORTS,MARGINS PAID,,,,,TAXES LESS SUBSIDIES,MARGINS SUPPLIED,INTERMEDIARY CONSUMPTION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FINAL CONSUMPTION,,INVESTMENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EXPORTS,STOCKS
VOLUME 2015,,,sagr,sfor,sfoo,sveh,sgla,spap,sche,spla,smet,sigo,scgo,scon,srai,sroa,swat,sair,spri,spub,smin,soil,sbfu,sgas,sbga,senu,seoi,sega,seco,sewi,seso,sehy,sech,seot,,crai,croa,cwat,cair,cpri,,,sagr,sfor,sfoo,sveh,sgla,spap,sche,spla,smet,sigo,scgo,scon,srai,sroa,swat,sair,spri,spub,smin,soil,sbfu,sgas,sbga,senu,seoi,sega,seco,sewi,seso,sehy,sech,seot,HOUSEHOLDS,GOVERNMENT,sagr,sfor,sfoo,sveh,sgla,spap,sche,spla,smet,sigo,scgo,scon,srai,sroa,swat,sair,spri,spub,smin,soil,sbfu,sgas,sbga,senu,seoi,sega,seco,sewi,seso,sehy,sech,seot,,,,VOLUME 2015,,,sagr,sfor,sfoo,sveh,sgla,spap,sche,spla,smet,sigo,scgo,scon,srai,sroa,swat,sair,spri,spub,smin,soil,sbfu,sgas,sbga,senu,seoi,sega,seco,sewi,seso,sehy,sech,seot,,crai,croa,cwat,cair,cpri,,,sagr,sfor,sfoo,sveh,sgla,spap,sche,spla,smet,sigo,scgo,scon,srai,sroa,swat,sair,spri,spub,smin,soil,sbfu,sgas,sbga,senu,seoi,sega,seco,sewi,seso,sehy,sech,seot,HOUSEHOLDS,GOVERNMENT,sagr,sfor,sfoo,sveh,sgla,spap,sche,spla,smet,sigo,scgo,scon,srai,sroa,swat,sair,spri,spub,smin,soil,sbfu,sgas,sbga,senu,seoi,sega,seco,sewi,seso,sehy,sech,seot,,
VOLUME 2020,,,sagr,sfor,sfoo,sveh,sgla,spap,sche,spla,smet,sigo,scgo,scon,srai,sroa,swat,sair,spri,spub,smin,soil,sbfu,sgas,sbga,senu,seoi,sega,seco,sewi,seso,sehy,sech,seot,,crai,croa,cwat,cair,cpri,,,sagr,sfor,sfoo,sveh,sgla,spap,sche,spla,smet,sigo,scgo,scon,srai,sroa,swat,sair,spri,spub,smin,soil,sbfu,sgas,sbga,senu,seoi,sega,seco,sewi,seso,sehy,sech,seot,HOUSEHOLDS,GOVERNMENT,sagr,sfor,sfoo,sveh,sgla,spap,sche,spla,smet,sigo,scgo,scon,srai,sroa,swat,sair,spri,spub,smin,soil,sbfu,sgas,sbga,senu,seoi,sega,seco,sewi,seso,sehy,sech,seot,,,,VOLUME 2020,,,sagr,sfor,sfoo,sveh,sgla,spap,sche,spla,smet,sigo,scgo,scon,srai,sroa,swat,sair,spri,spub,smin,soil,sbfu,sgas,sbga,senu,seoi,sega,seco,sewi,seso,sehy,sech,seot,,crai,croa,cwat,cair,cpri,,,sagr,sfor,sfoo,sveh,sgla,spap,sche,spla,smet,sigo,scgo,scon,srai,sroa,swat,sair,spri,spub,smin,soil,sbfu,sgas,sbga,senu,seoi,sega,seco,sewi,seso,sehy,sech,seot,HOUSEHOLDS,GOVERNMENT,sagr,sfor,sfoo,sveh,sgla,spap,sche,spla,smet,sigo,scgo,scon,srai,sroa,swat,sair,spri,spub,smin,soil,sbfu,sgas,sbga,senu,seoi,sega,seco,sewi,seso,sehy,sech,seot,,
,,,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,,,,,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108
TOTAL,cagr,1,76929.68402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75.88806169,7.698874087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14239.92637,124.9336982,1437.286524,4.815900129,11.13279166,22579.8877,821.9538194,0,16382.8993,173.3575565,41752.0316,0,0,0,63.12749336,241.6025681,0,0,245.4051005,144.0164659,0,0,0,0,1846.946077,39.97838845,0,0,3.89373026,0,0.1243803456,10.03700056,0.1998203518,0.2863520133,0.2095858005,0.5190354962,0.1886892879,1.452566723,1.46738608,0.0237109698,34703.58844,0,393.4833729,4.182715204,1023.173948,0,0,0,1.627842271,5.784216107,0,0,5.962541559,5.439556322,0,0,0,0,58.91279997,1.005525345,0,0,0.1002234827,0,0.00469926557,0.3793224591,0.00755848164,0.0109839063,0.00997882131,0.0196332621,0.00713744288,0.0549454063,0.0652614158,0.000897511587,17458.18305,1663.436296,,TOTAL,cagr,1,76928.77723000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75.88716717,7.698783338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14239.46454,124.9313524,1437.259537,4.815803153,11.13257559,22579.4752,821.9239152,0,16382.68249,173.3757452,41751.27909000001,0,0,0,63.1274437,241.5963195,0,0,245.3992964,143.9951775,0,0,0,0,1846.890632,39.97803999,0,0,3.893545993,0,0.1243237646,10.02663897,0.199309454,0.2856198727,0.2117979248,0.5162319876,0.1872044822,1.448852822,1.465565961,0.023650346,34702.55962,0,393.4791591,4.184188219,1023.161015,0,0,0,1.627842038,5.784055022,0,0,5.962398573,5.438621743,0,0,0,0,58.91084741,1.005521784,0,0,0.1002143203,0,0.00469428524,0.3786043204,0.00749246818,0.0108879741,0.010488446,0.0192129239,0.00690691431,0.054464517,0.0649821133,0.000889655821,17458.45073,1663.436296
COMMODITIES,cfor,2,0,738.54446,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.76918857,23.5386377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,125.8277348,1.1015681,12.67287376,0.0424628586,0.0981602909,199.0918732,-2.752393691,0,0,404.334324,0,0,0,0,0,0,0,0.0740259482,319.4245909,39.14197649,0,0,0,0,2.406673484,21.2906584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.20731292,277.0550035,,COMMODITIES,cfor,2,0,738.5628158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.76948109,23.53922273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,125.8319169,1.101596108,12.67319597,0.0424638804,0.0981627246,199.0970363,-2.752464976,0,0,404.3767468,0,0,0,0,0,0,0,0.0740256428,319.4170361,39.13619057,0,0,0,0,2.406601236,21.29047282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.20734983,277.0550035
,cfoo,3,12962.61922,0,173316.486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42515.71987,439.9204117,5061.017874,16.95789686,39.20113118,79509.00068,34978.21173,0,9240.498154000002,1.025267784,36895.83171,159.7646845,55.20166339,152.2709324,3044.160978,94.88266326,223.9040832,193.7346107,663.5093796,529.8884119000001,8.750439142,87.36020925,144.2618708,392.2746554,43308.77246,8469.343945,37.43482038,92.37763477,161.2058668,3.478284868,0.3103332647,25.0426636,0.4983547564,0.7101550439,0.4667417172,1.294262208,0.4705139759,3.622118004,3.398951588,0.059120201,192037.83,360.9447039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50008.46442,2436.089762,,,cfoo,3,12962.39858,0,173313.5358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42514.33937,439.9113361,5060.913464,16.95752395,39.20029766,79507.40079,34977.4396,0,9240.375861,1.025375356,36895.16672,159.7654552,55.19670788,152.2696263,3044.158583,94.88020929,223.896747,193.7338113,663.4936868,529.8100843,8.750273012999999,87.3585507,144.2635714,392.2677119,43307.47234,8469.270123,37.43486644,92.37224496,161.1982379,3.476702587,0.3101920932,25.01681106,0.4970805703,0.7083393299,0.471668056,1.287271405,0.4668114773,3.612857025,3.39473559,0.0589690434,192032.4402,360.9447039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50009.15996,2436.089762
,cveh,4,0,0,0,141642.8319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97698.22885,250.1412183,2877.723205,9.642355452,22.28998349,45209.26461,18350.67579,0,250.2474458,9.820398959,274.1117976,41620.41338,54.10550396,17.25075658,71.40927574,10.48945529,117.7195239,993.1376049,577.7610437,191.639825,59.50268902,594.0464564,214.7469389,254.4578032,8620.451654,4310.330957,6.605411219,46.73537689,4.322857936,0.6133253486,0.2591917371,20.91574516,0.4165130491,0.599136637,0.4683173737,1.082020479,0.3933558541,3.028123907,3.205180281,0.0494326279,82189.9804,146.8062557,155.2954938,6.028062222,168.0750979,25581.68558,33.37037979,10.54229961,43.8941895,6.458151553,72.97564718,614.845633,354.8282326,117.6402094,37.24856502,371.8776995,136.4407379,155.8913932,5311.007886000001,2669.867894,4.041060619,28.95079628,2.653632161,0.3751715106,0.160431262,12.94993438,0.2580438856,0.3749866712,0.3406734244,0.670272613,0.2436697714,1.875816707,2.228001617,0.0306407276,122685.6591,6804.889399,,,cveh,4,0,0,0,141643.605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97696.16074000002,250.1386636,2877.693814,9.642243855,22.28974174,45208.82584,18350.13117,0,250.2441339,9.821429317,274.1068572,41620.61417,54.10064685,17.25060861,71.40921957,10.48918399,117.7156669,993.1335068,577.747379,191.611497,59.50155936,594.0351783,214.7494703,254.4532991,8620.192870000001,4310.293386,6.605419346,46.73265009,4.322653361000001,0.6130463452,0.25907383,20.894153,0.4154481146,0.5976047732,0.4732603432,1.076176074,0.3902605167,3.020381644,3.201204634,0.0493062392,82186.51614000001,146.8062557,155.2938307,6.030185107,168.0729733,25581.80564,33.36675334,10.54223534,43.89418324,6.457971699,72.97282931,614.8420277,354.8197236,117.6199975,37.24771975,371.869475,136.4425465,155.8883096,5310.831861,2669.85844,4.041279327,28.94759862,2.653389566,0.3747731682,0.1602612351,12.92541738,0.2557902096,0.3717115789,0.3580718293,0.6559224145,0.2357996079,1.859399315,2.218466327,0.0303725346,122687.2098,6804.889399
,cgla,5,0,0,0,0,24338.85445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7682.935788,59.79028706,687.8510372,2.304774896,5.327888463,10806.1955,872.726397,0,444.1995261,6.147472892,906.421872,1003.790181,3929.585292,70.16626338,725.3871521,156.877435,699.4533084,894.1237656,776.7126721,19440.89339,13.1722116,131.5050757,13.87670053,3.872823495,3452.105668,1465.016474,299.1767909,37.17752286000001,32.30148167,27.80048527,1.77343052,143.1088091,2.847681994,4.05369078,2.607689056,7.395396732,2.688510571,20.69674468,19.14568723,0.3378064511,3819.2772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5757.713342,144.5765667,,,cgla,5,0,0,0,0,24336.8603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7682.231608,59.78521698,687.792709,2.304576321,5.327433301,10805.28465,872.6848705,0,444.1936474,6.148117886,906.4055352,1003.795023,3929.232529,70.16566152,725.3865815,156.8733776,699.4303911,894.1200761,776.6943019,19438.01966,13.17196152,131.502579,13.87686411,3.872754943,3452.002037,1465.003705,299.177159,37.17535372,32.29995304,27.78783875,1.772623781,142.9610721,2.840401082,4.043326363,2.635212543,7.355451376,2.667354543,20.64382754,19.12193927,0.3369427525,3819.16826,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5757.813282,144.5765667
,cpap,6,0,0,0,0,0,17969.53906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10065.5481,23.29508239,267.9958129,0.8979706191,2.075815435,4210.235925,1354.005739,0,205.4504624,2.040781614,1868.297515,158.957247,213.5359435,3518.560647,1159.3137,299.4983739,97.6660156,348.8531355,2168.429812,460.3117902,3.089629459,30.84538635,43.01628013,2.499587885,8547.075709999999,1417.338728,22.87297598,34.99149721,42.20071111,2.12462697,0.1569050901,12.66161845,0.2521074759,0.3619752617,0.2741029864,0.6548898178,0.2380775251,1.832765188,1.896428041,0.0299180781,5799.910322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7078.447198,349.9066396,,,cpap,6,0,0,0,0,0,17969.41373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10065.21298,23.29468678,267.9912616,0.8979541476,2.075778869,4210.166563,1353.973175,0,205.4477434,2.040995733,1868.263842,158.9580139,213.5167742,3518.530466,1159.312788,299.4906279,97.66281562,348.8516959,2168.378526,460.2437474,3.089570802,30.84480074,43.0167872,2.499543641,8546.819129,1417.326374,22.87300412,34.98945562,42.19871401000001,2.123660471,0.1568337135,12.64854735,0.2514628912,0.3610497687,0.276996073,0.6513525083,0.2362040808,1.8280792,1.894075746,0.029841584,5799.734731,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7078.571236,349.9066396
,cche,7,0,0,0,0,0,0,95931.6649,0,0,0,0,0,0,0,0,0,0,108.096494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76461.72461,352.9810454,4060.833124,13.60658883,31.45399917,63796.01726,6662.75839,0,10084.62201,32.22275888,1857.463087,1924.108321,461.2330775,1044.859393,23910.6274,9399.382003,2171.499515,1676.878587,3653.366556,3759.107452,0.1397082276,1.394780285,97.93886297,105.9753139,12406.22158,8743.495155,147.5463507,3.190977813,22.96350152,0,0.0102472442,0.8269119648,0.0164752267,0.0238606354,0.0207808578,0.0428083111,0.0155624563,0.1198021684,0.1372933195,0.00195593034,39531.29018000001,28702.61464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94035.50126,3644.278239,,,cche,7,0,0,0,0,0,0,95931.67087,0,0,0,0,0,0,0,0,0,0,108.0965007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76460.6324,352.9784209,4060.802931,13.60646915,31.45374541,63795.57534,6662.573113,0,10084.48855,32.2261397,1857.42961,1924.117604,461.1916721,1044.85043,23910.60859,9399.138906,2171.428367,1676.871668,3653.280149,3758.551784,0.1397055752,1.394753805,97.94001746000002,105.973438,12405.84915,8743.418943999999,147.5465323,3.190791634,22.9624148,0,0.0102425827,0.8260583107,0.0164331031,0.0237996289,0.0210001944,0.0425770871,0.0154399945,0.11949586,0.1371230234,0.00195092944,39530.00584,28702.61464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94036.67773,3644.278239
,cpla,8,0,0,0,0,0,0,0,32083.28104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19063.93754,55.28452485,636.0149721,2.131088363,4.926381802,9991.846722,1636.569498,0,497.8723542,9.150974035999999,3158.08271,5003.511765,241.7242136,372.1955638,1976.625021,2634.497963,1132.836316,3683.101439,3186.546682,6160.419254,43.31044691000001,432.390837,119.5748477,120.008597,8513.979872,619.4167203,54.68043169,986.5447812,100.7708846,5.079134085,2.075086379,167.4512405,3.333183116,4.766801733000001,3.359227949,8.657441780999999,3.147311958,24.2286426,23.83979093,0.3954829078,8453.884627,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15101.82183,624.7102893,,,cpla,8,0,0,0,0,0,0,0,32082.59283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19063.09735,55.2826627,635.9935492,2.131013683,4.926212751,9991.515242,1636.517603,0,497.8657652,9.151934159,3158.025791,5003.535904,241.7025137,372.1923712,1976.623467,2634.429826,1132.799199,3683.086241,3186.471316,6159.508627,43.30962466,432.382628,119.5762572,120.0064728,8513.724284,619.4113213,54.68049897,986.4872208,100.7661158,5.076823572000001,2.074142416,167.2783739,3.324660882,4.754614044,3.394683736,8.610679638,3.122545599,24.16669516,23.81022049,0.3944717429,8453.571236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15102.02964,624.7102893
,cmet,9,0,0,0,0,0,0,0,0,88622.50974,0,0,0,0,0,0,0,14.58036603,7.851053226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40293.70264000001,85.01336791,978.0273046,3.27706532,7.575507066,15364.88816,1409.849921,0,655.5592227,39.75080692,1735.467406,10704.1757,995.6068441,468.4488088,1863.868715,598.2464238,27913.09716,12705.39458,8792.734275999999,21471.72126,20.40997191,203.7634212,37.69961916,58.70388655,6308.699104,3515.14243,146.9706401,849.2594463,94.79059029,13.6550077,3.181691653,256.749897,5.109860246,7.290957491,4.917047357000001,13.27118023,4.824583072,37.14065649,35.462818,0.606222457,5405.354429,0,28.95994084,2.061851614,128.7319713,707.7209934,49.91023518,29.89653017,108.0280703,33.41164122,1500.185945,766.3381104,530.2175801,1401.135,1.370648533,13.68411436,2.3298912,3.584092059,363.0303586,195.2578317,9.605590092,53.34195681,5.676543117,0.8917816595,0.2096779257,16.92510141,0.3372541361,0.4900941773,0.4452479901,0.8760223499,0.3184676826,2.451625395,2.911918486,0.0400463359,33974.62229,1885.202047,,,cmet,9,0,0,0,0,0,0,0,0,88619.97476,0,0,0,0,0,0,0,14.57994897,7.850828653,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40291.60288,85.01022008,977.9910908,3.27693952,7.575221774,15364.32705,1409.805983,0,655.5505468,39.75497759,1735.436127,10704.22734,995.5174674,468.4447906,1863.867249,598.2309513,27912.1826,12705.34216,8792.526318,21468.54733,20.40958442,203.7595527,37.70006355,58.70284745,6308.509718,3515.111791,146.970821,849.2098959,94.78610443,13.648796,3.180244292,256.4848438,5.09679543,7.272316077,4.968945528,13.19949753,4.78661818,37.0456958,35.41883057,0.6046724763,5405.165037,0,28.95963071,2.062577731,128.7303441,707.724315,49.90481131,29.89634793,108.0280549,33.41071074,1500.128017,766.3336167,530.2048651,1400.894269,1.37061743,13.68381172,2.329922084,3.584021164,363.0183266,195.2571403,9.606109959,53.33606511,5.676024167,0.8908348007,0.2094557066,16.89305856,0.3343086621,0.4858137488,0.4679870835,0.8572671533,0.3081816601,2.43016845,2.899456202,0.0396958172,33975.17653,1885.202047
,cigo,10,0,0,0,0,0,0,0,0,0,89508.2914,0,0,0,0,0,0,226.3514347,25.39580793,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120761.5881,330.9756281,3807.674127,12.75833177,29.49310527,59818.86891,7987.032334,0,375.8671619,111.8073933,1480.999119,18808.50686,683.4239394,505.569651,1123.424663,695.3973146,4050.601534,18236.8521,9324.071642000002,16161.2937,38.05802381,379.9531508,177.1381834,95.93483808,27609.75896,5122.047219,508.2172375,749.5910045,63.25854722,47.18269992,9.952844937,803.1551109,16.0000487,23.13606678,19.67383521,41.57164337,15.112881,116.3413617,130.9685497,1.899378769,35394.2067,269.3287699,142.5792433,42.4677768,559.1490809,7013.688022,256.7558378,188.9871528,422.1201072,260.968776,1520.607768,6799.830275,3494.091559,6062.602078,14.31359147,142.902296,66.26933785,36.11068671,10298.29063,1933.328202,191.0391155,281.3044261,23.74222558,17.73604514,3.728326695,300.9487393,5.99678576,8.714466239,7.917046881,15.57673514,5.662739932,43.59285975,51.77742669,0.7120722071,96013.97968999999,3090.635939,,,cigo,10,0,0,0,0,0,0,0,0,0,89508.10664,0,0,0,0,0,0,226.3509674,25.39575551,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120755.7769,330.9638904,3807.539092,12.75786195,29.49204068,59816.77789,7986.769701,0,375.8621875,111.8191242,1480.972426,18808.5976,683.3625877,505.5653144,1123.42378,695.3793294,4050.468818,18236.77685,9323.851117,16158.90475,38.05730127000001,379.9459374,177.1402715,95.93313996,27608.93012,5122.002573,508.2178628,749.5472693,63.25555358,47.16123638,9.948317360000002,802.3259819,15.95914001,23.07691282,19.88148749,41.34709908,14.99395696,116.0439018,130.8060987,1.894522465,35392.86556,269.3287699,142.5777164,42.48273256,559.1420131,7013.72094,256.7279355,188.9860008,422.1200469,260.9615083,1520.549052,6799.790402,3494.007768,6061.560452,14.31326665,142.8991356,66.27021628999999,36.10997243,10297.94931,1933.321356,191.0494548,281.2733556,23.74005506,17.71721371,3.724375371,300.3789789,5.944411674,8.638355051,8.321375418,15.2432451,5.479842032,43.21132936,51.55583223,0.7058395604,96015.17444,3090.635939
,ccgo,11,0,0,0,0,0,0,0,0,0,0,115467.0365,0,0,0,0,0,442.6335911,186.5483914,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75527.25375,406.1101635,4672.051447,15.65459134,36.18831354,73398.30661,20518.61472,0,4229.198227,18.39744213,1749.129766,9848.147128,547.3263451,1583.108022,1109.626471,458.6261417,1213.277899,2356.231749,22069.3207,9981.031662,18.73907377,187.0819714,204.9944983,502.4807231,29124.47188,12153.59043,163.2473345,180.3168105,48.60631582,15.1709683,0.722920904,58.33684966,1.161176527,1.659787608,1.158853275,3.015936656,1.096408602,8.440376755999999,8.251945170000001,0.1377707362,102518.1395,4022.270645,1670.765121,6.92390661,506.9451361,3745.933787,186.0155348,428.1149221,342.7354915,132.7395585,439.7693023,782.3558615,6866.029493,3457.44865,7.045643829,70.34144313,54.31076078,198.0261917,9745.520811,3516.251696,64.61523852,56.48345104,15.20178558,5.998869833,0.2378578308,19.19976981,0.3825797922,0.5559609459,0.505087604,0.9937563774,0.3612685117,2.7811144,3.303269108,0.0454284091,50278.16191,3677.783695,,,ccgo,11,0,0,0,0,0,0,0,0,0,0,115464.5253,0,0,0,0,0,442.6239647,186.5443343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75525.05725,406.0991075,4671.924254,15.65414386,36.18730546,73396.34569,20517.96494,0,4229.142256,18.39937239,1749.098241,9848.194638000002,547.277211,1583.094443,1109.625598,458.6142802,1213.238147,2356.222026,22068.79873,9979.556275999999,18.738718,187.0784196,204.9969148,502.4718288,29123.59757,12153.4845,163.2475353,180.3062899,48.60401558,15.16406698,0.7225920452,58.27662621,1.158207648,1.655543887,1.171084673,2.999646433,1.087780907,8.418796523999999,8.241709607000001,0.137418486,102514.6476,4022.270645,1670.747229,6.926344983,506.9387281,3745.951368,185.99532,428.1123125,342.7354426,132.7358618,439.7523211,782.351274,6865.864841,3456.85462,7.045483944,70.33988746,54.3114807,198.0222747,9745.197811,3516.239246,64.61873558000001,56.47721236,15.20039583,5.992500469,0.2376057463,19.16342053,0.3792384578,0.5511052442,0.5308827439,0.9724805547,0.3496000875,2.756773724,3.289131941,0.045030782,50278.71796,3677.783695
,ccon,12,0,0,0,0,0,0,0,0,0,0,0,298181.1621,0,0,0,0,127.601146,456.509153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26546.93799,0,410.9527283,21.57235915,158.2261487,444.1458876,64.56596075,49.64235021,124.1220502,60.95166197,320.378724,644.7071398,315.8226762,50184.72280000001,9.464780579999999,94.49185333,149.2107602,77.92299918,14588.03245,7730.081437,49.24576285,317.3916059,6.092084315,4.577495117,7.164910704,578.1798759,11.50079882,16.28801573,9.367309389000002,29.86287174,10.85630173,83.57440641,71.89912414,1.363964908,19652.08559,0,1230.324192,63.68037228,473.2986888,1329.624172,194.0897095,145.6947099,372.048171,182.4660086,959.4940796,1928.207044,933.8538437,150122.564,28.32597156,282.7973946,446.7659903,233.1052825,43635.50826,23120.05426,147.5011929,952.0571076,18.22437432,13.69399041,21.44049346,1730.66633,34.48572413,50.11429301,45.52857241,89.57715222,32.56472633,250.6895187,297.756519,4.094914623,0,-356.5515543,,,ccon,12,0,0,0,0,0,0,0,0,0,0,0,298139.7611,0,0,0,0,127.5834292,456.445769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26543.66032,0,410.9472895,21.57462253,158.2232969,444.1480303,64.56016459,49.64192439,124.1219525,60.95008557,320.3682269,644.7044795,315.8152066,50177.30455,9.46460089,94.49005939,149.212519,77.92161988,14587.59452,7730.014059,49.24582344,317.3730875,6.091796014,4.575412802,7.161651366,577.5829979,11.47139374,16.24637077,9.466178931,29.70157099,10.77087294,83.36072459,71.80994178,1.360477543,19652.14467,0,1230.311016,63.70279842,473.2927061,1329.630412,194.0686172,145.6938218,372.0481179,182.4609271,959.4570298,1928.195738,933.8314492,150096.7712,28.32532877,282.7911402,446.7719124,233.1006716,43634.06203,23119.97239,147.5091759,951.9519514,18.22270825,13.67945067,21.41777058,1727.389808,34.18453641,49.6766003,47.85374508,87.65935058,31.51293513,248.4954513,296.4821955,4.059072533,0,-356.5515543
